benchmark,total_time,solved
49.7,300.1004365750123,False
49.8,300.0710149370134,False
49.9,300.09903987299185,False
49.10,300.0140968369669,False
50.1,300.1012633520295,False
50.2,300.0975240150001,False
50.3,300.0187770220218,False
50.4,300.03331590397283,False
50.5,300.05129474401474,False
50.6,300.10121519997483,False
50.7,300.10124649101635,False
50.8,300.10131287400145,False
50.9,300.0099624010036,False
50.10,300.0330175869749,False
